Record Date,State Name,Interest Rate Percent,Outstanding Advance Balance,Advance Authorization Current Month,Gross Advance Draws Current Month,Interest Accrued Fiscal Year to Date,Interest Paid Amount,Source Line Number,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
9/14/20,California,2.4087009,12410342421,3000000000,1824000000,0,0,1,2020,4,2020,3,9,14
9/14/20,Colorado,2.4087009,228871673.6,500000000,113270022.8,0,0,2,2020,4,2020,3,9,14
9/14/20,Connecticut,2.4087009,252451645.3,380000000,32451645.32,0,0,3,2020,4,2020,3,9,14
9/14/20,Delaware,2.4087009,0,60000000,0,0,0,4,2020,4,2020,3,9,14
9/14/20,Georgia,2.4087009,155500000,585000000,155500000,0,0,5,2020,4,2020,3,9,14
9/14/20,Hawaii,2.4087009,406886493,435000000,112942639.6,0,0,6,2020,4,2020,3,9,14
9/14/20,Illinois,2.4087009,1821362636,1300000000,292960784.5,0,0,7,2020,4,2020,3,9,14
9/14/20,Indiana,2.4087009,0,60000000,0,0,0,8,2020,4,2020,3,9,14
9/14/20,Kentucky,2.4087009,327198325.5,350000000,53823976,0,0,9,2020,4,2020,3,9,14
9/14/20,Louisana,2.4087009,0,200000000,0,0,0,10,2020,4,2020,3,9,14
9/14/20,Massachusetts,2.4087009,1430340379,680000000,176490366.2,0,0,11,2020,4,2020,3,9,14
9/14/20,Minnesota,2.4087009,445996652.8,400000000,107754464.5,0,0,12,2020,4,2020,3,9,14
9/14/20,New Jersey,2.4087009,72453645.23,800000000,150395000,0,0,13,2020,4,2020,3,9,14
9/14/20,New Mexico,2.4087009,15623483.28,125000000,15623483.28,0,0,14,2020,4,2020,3,9,14
9/14/20,New York,2.4087009,7400114587,2200000000,687137451.6,0,0,15,2020,4,2020,3,9,14
9/14/20,Ohio,2.4087009,857817473.3,700000000,90018000,0,0,16,2020,4,2020,3,9,14
9/14/20,Pennsylvania,2.4087009,0,1000000000,0,0,0,17,2020,4,2020,3,9,14
9/14/20,Texas,2.4087009,4370260920,1200000000,582507504.6,0,0,18,2020,4,2020,3,9,14
9/14/20,Virginia,2.4087009,0,360000000,0,0,0,19,2020,4,2020,3,9,14
9/14/20,Virgin Islands,2.4087009,65339765.51,5000000,2000000,0,0,20,2020,4,2020,3,9,14
9/14/20,West Virginia,2.4087009,72877296.69,125000000,17590018.75,0,0,21,2020,4,2020,3,9,14
9/11/20,California,2.4087009,12335259219,3000000000,1745000000,0,0,1,2020,4,2020,3,9,11
9/11/20,Colorado,2.4087009,197341262.1,500000000,81739611.33,0,0,2,2020,4,2020,3,9,11
9/11/20,Connecticut,2.4087009,252300967.3,380000000,32300967.27,0,0,3,2020,4,2020,3,9,11
9/11/20,Delaware,2.4087009,0,60000000,0,0,0,4,2020,4,2020,3,9,11
9/11/20,Georgia,2.4087009,149000000,585000000,149000000,0,0,5,2020,4,2020,3,9,11
9/11/20,Hawaii,2.4087009,393372841.8,435000000,99428988.3,0,0,6,2020,4,2020,3,9,11
9/11/20,Illinois,2.4087009,1816878630,1300000000,288476778.1,0,0,7,2020,4,2020,3,9,11
9/11/20,Indiana,2.4087009,0,60000000,0,0,0,8,2020,4,2020,3,9,11
9/11/20,Kentucky,2.4087009,325023236.5,350000000,51648887,0,0,9,2020,4,2020,3,9,11
9/11/20,Louisana,2.4087009,0,200000000,0,0,0,10,2020,4,2020,3,9,11
9/11/20,Massachusetts,2.4087009,1408098480,680000000,154248467.2,0,0,11,2020,4,2020,3,9,11
9/11/20,Minnesota,2.4087009,440914422,400000000,102274464.5,0,0,12,2020,4,2020,3,9,11
9/11/20,New Jersey,2.4087009,27139385.23,800000000,104433000,0,0,13,2020,4,2020,3,9,11
9/11/20,New Mexico,2.4087009,15623483.28,125000000,15623483.28,0,0,14,2020,4,2020,3,9,11
9/11/20,New York,2.4087009,7203410610,2200000000,490300854.8,0,0,15,2020,4,2020,3,9,11
9/11/20,Ohio,2.4087009,830755473.3,700000000,62956000,0,0,16,2020,4,2020,3,9,11
9/11/20,Pennsylvania,2.4087009,0,1000000000,0,0,0,17,2020,4,2020,3,9,11
9/11/20,Texas,2.4087009,4341351757,1200000000,553598341.1,0,0,18,2020,4,2020,3,9,11
9/11/20,Virginia,2.4087009,0,360000000,0,0,0,19,2020,4,2020,3,9,11
9/11/20,Virgin Islands,2.4087009,65339765.51,5000000,2000000,0,0,20,2020,4,2020,3,9,11
9/11/20,West Virginia,2.4087009,68449884.71,125000000,13162606.77,0,0,21,2020,4,2020,3,9,11
9/10/20,California,2.4087009,12344257094,3000000000,1745000000,0,0,1,2020,4,2020,3,9,10
9/10/20,Colorado,2.4087009,197341262.1,500000000,81739611.33,0,0,2,2020,4,2020,3,9,10
9/10/20,Connecticut,2.4087009,252300967.3,380000000,32300967.27,0,0,3,2020,4,2020,3,9,10
9/10/20,Delaware,2.4087009,0,60000000,0,0,0,4,2020,4,2020,3,9,10
9/10/20,Georgia,2.4087009,135000000,585000000,135000000,0,0,5,2020,4,2020,3,9,10
9/10/20,Hawaii,2.4087009,389093253.8,435000000,95149400.35,0,0,6,2020,4,2020,3,9,10
9/10/20,Illinois,2.4087009,1793786667,1300000000,265384815.1,0,0,7,2020,4,2020,3,9,10
9/10/20,Kentucky,2.4087009,323417285.5,350000000,50042936,0,0,8,2020,4,2020,3,9,10
9/10/20,Louisana,2.4087009,0,200000000,0,0,0,9,2020,4,2020,3,9,10
9/10/20,Massachusetts,2.4087009,1406853219,680000000,153003206,0,0,10,2020,4,2020,3,9,10
9/10/20,Minnesota,2.4087009,432985828.3,400000000,94169464.49,0,0,11,2020,4,2020,3,9,10
9/10/20,New Jersey,2.4087009,4394845.23,800000000,81270000,0,0,12,2020,4,2020,3,9,10
9/10/20,New Mexico,2.4087009,15623483.28,125000000,15623483.28,0,0,13,2020,4,2020,3,9,10
9/10/20,New York,2.4087009,7187650669,2200000000,474540914.4,0,0,14,2020,4,2020,3,9,10
9/10/20,Ohio,2.4087009,830664473.3,700000000,62865000,0,0,15,2020,4,2020,3,9,10
9/10/20,Pennsylvania,2.4087009,0,1000000000,0,0,0,16,2020,4,2020,3,9,10
9/10/20,Texas,2.4087009,4281655410,1200000000,493901994.8,0,0,17,2020,4,2020,3,9,10
9/10/20,Virginia,2.4087009,0,360000000,0,0,0,18,2020,4,2020,3,9,10
9/10/20,Virgin Islands,2.4087009,65339765.51,5000000,2000000,0,0,19,2020,4,2020,3,9,10
9/10/20,West Virginia,2.4087009,68014977.53,125000000,12727699.59,0,0,20,2020,4,2020,3,9,10
9/8/20,California,2.4087009,11869279531,3000000000,1247000000,0,0,1,2020,4,2020,3,9,8
9/8/20,Colorado,2.4087009,171844304.2,500000000,56242653.41,0,0,2,2020,4,2020,3,9,8
9/8/20,Connecticut,2.4087009,235267237.6,380000000,15267237.55,0,0,3,2020,4,2020,3,9,8
9/8/20,Delaware,2.4087009,0,60000000,0,0,0,4,2020,4,2020,3,9,8
9/8/20,Georgia,2.4087009,54000000,585000000,54000000,0,0,5,2020,4,2020,3,9,8
9/8/20,Hawaii,2.4087009,349453086,435000000,55509232.55,0,0,6,2020,4,2020,3,9,8
9/8/20,Illinois,2.4087009,1685211391,1300000000,156809539.4,0,0,7,2020,4,2020,3,9,8
9/8/20,Kentucky,2.4087009,302344820.5,350000000,28970471,0,0,8,2020,4,2020,3,9,8
9/8/20,Louisana,2.4087009,0,200000000,0,0,0,9,2020,4,2020,3,9,8
9/8/20,Massachusetts,2.4087009,1386834004,680000000,132983990.4,0,0,10,2020,4,2020,3,9,8
9/8/20,Minnesota,2.4087009,388759586.9,400000000,49653223.14,0,0,11,2020,4,2020,3,9,8
9/8/20,New Jersey,2.4087009,188379995.2,800000000,81270000,0,0,12,2020,4,2020,3,9,8
9/8/20,New Mexico,2.4087009,2021477.06,125000000,2021477.06,0,0,13,2020,4,2020,3,9,8
9/8/20,New York,2.4087009,7120264388,2200000000,407136295.4,0,0,14,2020,4,2020,3,9,8
9/8/20,Ohio,2.4087009,810417473.3,700000000,42618000,0,0,15,2020,4,2020,3,9,8
9/8/20,Pennsylvania,2.4087009,0,1000000000,0,0,0,16,2020,4,2020,3,9,8
9/8/20,Texas,2.4087009,4078804156,1200000000,291050740.3,0,0,17,2020,4,2020,3,9,8
9/8/20,Virginia,2.4087009,0,360000000,0,0,0,18,2020,4,2020,3,9,8
9/8/20,Virgin Islands,2.4087009,63339765.51,5000000,0,0,0,19,2020,4,2020,3,9,8
9/8/20,West Virginia,2.4087009,66566401.09,125000000,11279123.15,0,0,20,2020,4,2020,3,9,8
9/4/20,California,2.4087009,11490835865,3000000000,847000000,0,0,1,2020,4,2020,3,9,4
9/4/20,Colorado,2.4087009,143370645.2,500000000,27768994.38,0,0,2,2020,4,2020,3,9,4
9/4/20,Connecticut,2.4087009,235267237.6,380000000,15267237.55,0,0,3,2020,4,2020,3,9,4
9/4/20,Delaware,2.4087009,0,60000000,0,0,0,4,2020,4,2020,3,9,4
9/4/20,Georgia,2.4087009,45000000,585000000,45000000,0,0,5,2020,4,2020,3,9,4
9/4/20,Hawaii,2.4087009,334633807.2,435000000,40689953.75,0,0,6,2020,4,2020,3,9,4
9/4/20,Illinois,2.4087009,1678298975,1300000000,149897122.7,0,0,7,2020,4,2020,3,9,4
9/4/20,Kentucky,2.4087009,299487169.5,350000000,26112820,0,0,8,2020,4,2020,3,9,4
9/4/20,Louisana,2.4087009,0,200000000,0,0,0,9,2020,4,2020,3,9,4
9/4/20,Massachusetts,2.4087009,1299364984,680000000,45514970.44,0,0,10,2020,4,2020,3,9,4
9/4/20,Minnesota,2.4087009,388892426.3,400000000,49653223.14,0,0,11,2020,4,2020,3,9,4
9/4/20,New Jersey,2.4087009,188974555.8,800000000,81270000,0,0,12,2020,4,2020,3,9,4
9/4/20,New Mexico,2.4087009,0,125000000,0,0,0,13,2020,4,2020,3,9,4
9/4/20,New York,2.4087009,6873968371,2200000000,160840277.7,0,0,14,2020,4,2020,3,9,4
9/4/20,Ohio,2.4087009,796635473.3,700000000,28836000,0,0,15,2020,4,2020,3,9,4
9/4/20,Pennsylvania,2.4087009,0,1000000000,0,0,0,16,2020,4,2020,3,9,4
9/4/20,Texas,2.4087009,4051187706,1200000000,263434290.8,0,0,17,2020,4,2020,3,9,4
9/4/20,Virginia,2.4087009,0,360000000,0,0,0,18,2020,4,2020,3,9,4
9/4/20,Virgin Islands,2.4087009,63339765.51,5000000,0,0,0,19,2020,4,2020,3,9,4
9/4/20,West Virginia,2.4087009,58914005.08,125000000,3626727.14,0,0,20,2020,4,2020,3,9,4
9/3/20,California,2.4087009,11351959458,3000000000,697000000,0,0,1,2020,4,2020,3,9,3
9/3/20,Colorado,2.4087009,140885878.1,500000000,25284227.29,0,0,2,2020,4,2020,3,9,3
9/3/20,Connecticut,2.4087009,235267237.6,380000000,15267237.55,0,0,3,2020,4,2020,3,9,3
9/3/20,Delaware,2.4087009,0,60000000,0,0,0,4,2020,4,2020,3,9,3
9/3/20,Georgia,2.4087009,33000000,585000000,33000000,0,0,5,2020,4,2020,3,9,3
9/3/20,Hawaii,2.4087009,332135254.9,435000000,38191401.49,0,0,6,2020,4,2020,3,9,3
9/3/20,Illinois,2.4087009,1660892500,1300000000,132490647.7,0,0,7,2020,4,2020,3,9,3
9/3/20,Kentucky,2.4087009,297878754.5,350000000,24504405,0,0,8,2020,4,2020,3,9,3
9/3/20,Louisana,2.4087009,0,200000000,0,0,0,9,2020,4,2020,3,9,3
9/3/20,Massachusetts,2.4087009,1295854299,680000000,42004286.41,0,0,10,2020,4,2020,3,9,3
9/3/20,Minnesota,2.4087009,390025195.7,400000000,49653223.14,0,0,11,2020,4,2020,3,9,3
9/3/20,New Jersey,2.4087009,175747925.8,800000000,67651000,0,0,12,2020,4,2020,3,9,3
9/3/20,New Mexico,2.4087009,0,125000000,0,0,0,13,2020,4,2020,3,9,3
9/3/20,New York,2.4087009,6882538051,2200000000,160840277.7,0,0,14,2020,4,2020,3,9,3
9/3/20,Ohio,2.4087009,796635473.3,700000000,28836000,0,0,15,2020,4,2020,3,9,3
9/3/20,Pennsylvania,2.4087009,0,1000000000,0,0,0,16,2020,4,2020,3,9,3
9/3/20,Texas,2.4087009,3990460880,1200000000,202707464,0,0,17,2020,4,2020,3,9,3
9/3/20,Virgin Islands,2.4087009,63339765.51,5000000,0,0,0,18,2020,4,2020,3,9,3
9/3/20,Virginia,2.4087009,0,360000000,0,0,0,19,2020,4,2020,3,9,3
9/3/20,West Virginia,2.4087009,58533911.35,125000000,3246633.41,0,0,20,2020,4,2020,3,9,3
9/2/20,California,2.4087009,11271906949,3000000000,597000000,0,0,1,2020,4,2020,3,9,2
9/2/20,Colorado,2.4087009,137246318.4,500000000,21644667.64,0,0,2,2020,4,2020,3,9,2
9/2/20,Connecticut,2.4087009,235267237.6,380000000,15267237.55,0,0,3,2020,4,2020,3,9,2
9/2/20,Delaware,2.4087009,0,60000000,0,0,0,4,2020,4,2020,3,9,2
9/2/20,Georgia,2.4087009,18000000,585000000,18000000,0,0,5,2020,4,2020,3,9,2
9/2/20,Hawaii,2.4087009,327591321.1,435000000,33647467.65,0,0,6,2020,4,2020,3,9,2
9/2/20,Illinois,2.4087009,1636701004,1300000000,108299151.7,0,0,7,2020,4,2020,3,9,2
9/2/20,Kentucky,2.4087009,295794828.5,350000000,22420479,0,0,8,2020,4,2020,3,9,2
9/2/20,Louisana,2.4087009,0,200000000,0,0,0,9,2020,4,2020,3,9,2
9/2/20,Massachusetts,2.4087009,1287854034,680000000,34004020.69,0,0,10,2020,4,2020,3,9,2
9/2/20,Minnesota,2.4087009,389716195.7,400000000,49289223.14,0,0,11,2020,4,2020,3,9,2
9/2/20,New Jersey,2.4087009,155047000,800000000,41583000,0,0,12,2020,4,2020,3,9,2
9/2/20,New Mexico,2.4087009,0,125000000,0,0,0,13,2020,4,2020,3,9,2
9/2/20,New York,2.4087009,6850817782,2200000000,129090250.3,0,0,14,2020,4,2020,3,9,2
9/2/20,Ohio,2.4087009,796635473.3,700000000,28836000,0,0,15,2020,4,2020,3,9,2
9/2/20,Pennsylvania,2.4087009,0,1000000000,0,0,0,16,2020,4,2020,3,9,2
9/2/20,Texas,2.4087009,3924766460,1200000000,137013044.7,0,0,17,2020,4,2020,3,9,2
9/2/20,Virginia,2.4087009,0,360000000,0,0,0,18,2020,4,2020,3,9,2
9/2/20,Virgin Islands,2.4087009,63339765.51,5000000,0,0,0,19,2020,4,2020,3,9,2
9/2/20,West Virginia,2.4087009,58522011.76,125000000,3234733.82,0,0,20,2020,4,2020,3,9,2
9/1/20,California,2.4087009,11002873869,3000000000,300000000,0,0,1,2020,4,2020,3,9,1
9/1/20,Colorado,2.4087009,130689503.7,500000000,15087852.85,0,0,2,2020,4,2020,3,9,1
9/1/20,Connecticut,2.4087009,235267237.6,380000000,15267237.55,0,0,3,2020,4,2020,3,9,1
9/1/20,Delaware,2.4087009,0,60000000,0,0,0,4,2020,4,2020,3,9,1
9/1/20,Georgia,2.4087009,0,585000000,0,0,0,5,2020,4,2020,3,9,1
9/1/20,Hawaii,2.4087009,318557465.3,435000000,24613611.88,0,0,6,2020,4,2020,3,9,1
9/1/20,Illinois,2.4087009,1583852156,1300000000,55450304.49,0,0,7,2020,4,2020,3,9,1
9/1/20,Kentucky,2.4087009,290710256.5,350000000,17335907,0,0,8,2020,4,2020,3,9,1
9/1/20,Louisana,2.4087009,0,200000000,0,0,0,9,2020,4,2020,3,9,1
9/1/20,Massachusetts,2.4087009,1276007866,680000000,22157852.53,0,0,10,2020,4,2020,3,9,1
9/1/20,Minnesota,2.4087009,369731972.6,400000000,28705000,0,0,11,2020,4,2020,3,9,1
9/1/20,New Jersey,2.4087009,131469000,800000000,18005000,0,0,12,2020,4,2020,3,9,1
9/1/20,New Mexico,2.4087009,0,125000000,0,0,0,13,2020,4,2020,3,9,1
9/1/20,New York,2.4087009,6818096608,2200000000,96281995.2,0,0,14,2020,4,2020,3,9,1
9/1/20,Ohio,2.4087009,788904473.3,700000000,21105000,0,0,15,2020,4,2020,3,9,1
9/1/20,Pennsylvania,2.4087009,0,1000000000,0,0,0,16,2020,4,2020,3,9,1
9/1/20,Texas,2.4087009,3860158451,1200000000,72405035.64,0,0,17,2020,4,2020,3,9,1
9/1/20,Virginia,2.4087009,0,360000000,0,0,0,18,2020,4,2020,3,9,1
9/1/20,Virgin Islands,2.4087009,63339765.51,5000000,0,0,0,19,2020,4,2020,3,9,1
9/1/20,West Virginia,2.4087009,57665640.18,125000000,2378362.24,0,0,20,2020,4,2020,3,9,1
8/31/20,California,2.4087009,10710315203,4500000000,3496000000,0,0,1,2020,4,2020,3,8,31
8/31/20,Colorado,2.4087009,115601650.8,500000000,115601650.8,0,0,2,2020,4,2020,3,8,31
8/31/20,Connecticut,2.4087009,220000000,220000000,220000000,0,0,3,2020,4,2020,3,8,31
8/31/20,Delaware,2.4087009,0,74000000,0,0,0,4,2020,4,2020,3,8,31
8/31/20,Georgia,2.4087009,0,85000000,0,0,0,5,2020,4,2020,3,8,31
8/31/20,Hawaii,2.4087009,293943853.5,435000000,195928249.2,0,0,6,2020,4,2020,3,8,31
8/31/20,Illinois,2.4087009,1528401852,1100000000,500601602.4,0,0,7,2020,4,2020,3,8,31
8/31/20,Kentucky,2.4087009,273374349.5,325000000,100176139.9,0,0,8,2020,4,2020,3,8,31
8/31/20,Massachusetts,2.4087009,1253850013,700000000,502234827.4,0,0,9,2020,4,2020,3,8,31
8/31/20,Minnesota,2.4087009,345291677.5,400000000,315818451.6,0,0,10,2020,4,2020,3,8,31
8/31/20,New Jersey,2.4087009,113464000,600000000,113464000,0,0,11,2020,4,2020,3,8,31
8/31/20,New Mexico,2.4087009,0,35000000,0,0,0,12,2020,4,2020,3,8,31
8/31/20,New York,2.4087009,6721814613,2300000000,1661502919,0,0,13,2020,4,2020,3,8,31
8/31/20,Ohio,2.4087009,767799473.3,600000000,215133000,0,0,14,2020,4,2020,3,8,31
8/31/20,Pennsylvania,2.4087009,0,800000000,0,0,0,15,2020,4,2020,3,8,31
8/31/20,Texas,2.4087009,3787753416,1900000000,1150891904,0,0,16,2020,4,2020,3,8,31
8/31/20,Virginia,2.4087009,0,80000000,0,0,0,17,2020,4,2020,3,8,31
8/31/20,Virgin Islands,2.4087009,63339765.51,5000000,4856551,0,0,18,2020,4,2020,3,8,31
8/28/20,California,2.4087009,10277592548,4500000000,3036000000,0,0,1,2020,4,2020,3,8,28
8/28/20,Colorado,2.4087009,85491047.1,500000000,85491047.1,0,0,2,2020,4,2020,3,8,28
8/28/20,Connecticut,2.4087009,220000000,220000000,220000000,0,0,3,2020,4,2020,3,8,28
8/28/20,Delaware,2.4087009,0,74000000,0,0,0,4,2020,4,2020,3,8,28
8/28/20,Georgia,2.4087009,0,85000000,0,0,0,5,2020,4,2020,3,8,28
8/28/20,Hawaii,2.4087009,284174207.4,435000000,186158603.1,0,0,6,2020,4,2020,3,8,28
8/28/20,Illinois,2.4087009,1524675344,1100000000,496875093.9,0,0,7,2020,4,2020,3,8,28
8/28/20,Kentucky,2.4087009,270681135.5,325000000,97482925.87,0,0,8,2020,4,2020,3,8,28
8/28/20,Massachusetts,2.4087009,1162068837,700000000,410453651.1,0,0,9,2020,4,2020,3,8,28
8/28/20,Minnesota,2.4087009,340809677.5,400000000,310786451.6,0,0,10,2020,4,2020,3,8,28
8/28/20,New Jersey,2.4087009,81244000,600000000,81244000,0,0,11,2020,4,2020,3,8,28
8/28/20,New Mexico,2.4087009,0,35000000,0,0,0,12,2020,4,2020,3,8,28
8/28/20,New York,2.4087009,6529483174,2300000000,1469130272,0,0,13,2020,4,2020,3,8,28
8/28/20,Ohio,2.4087009,741682473.3,600000000,189016000,0,0,14,2020,4,2020,3,8,28
8/28/20,Pennsylvania,2.4087009,0,800000000,0,0,0,15,2020,4,2020,3,8,28
8/28/20,Texas,2.4087009,3769173553,1900000000,1132312041,0,0,16,2020,4,2020,3,8,28
8/28/20,Virginia,2.4087009,0,80000000,0,0,0,17,2020,4,2020,3,8,28
8/28/20,Virgin Islands,2.4087009,63339765.51,5000000,4856551,0,0,18,2020,4,2020,3,8,28
8/28/20,West Virginia,2.4087009,49937854.39,125000000,14450929.58,0,0,19,2020,4,2020,3,8,28
8/27/20,California,2.4087009,9996663474,4500000000,2746000000,0,0,1,2020,4,2020,3,8,27
8/27/20,Colorado,2.4087009,82582386.54,500000000,82582386.54,0,0,2,2020,4,2020,3,8,27
8/27/20,Connecticut,2.4087009,0,220000000,0,0,0,3,2020,4,2020,3,8,27
8/27/20,Delaware,2.4087009,0,74000000,0,0,0,4,2020,4,2020,3,8,27
8/27/20,Georgia,2.4087009,0,85000000,0,0,0,5,2020,4,2020,3,8,27
8/27/20,Hawaii,2.4087009,281103999,435000000,183088394.7,0,0,6,2020,4,2020,3,8,27
8/27/20,Illinois,2.4087009,1507051050,1100000000,479250800.5,0,0,7,2020,4,2020,3,8,27
8/27/20,Kentucky,2.4087009,268943339.5,325000000,95745129.87,0,0,8,2020,4,2020,3,8,27
8/27/20,Massachusetts,2.4087009,1158564975,700000000,406949789.3,0,0,9,2020,4,2020,3,8,27
8/27/20,Minnesota,2.4087009,333205677.5,400000000,302682451.6,0,0,10,2020,4,2020,3,8,27
8/27/20,New Jersey,2.4087009,56945000,600000000,56945000,0,0,11,2020,4,2020,3,8,27
8/27/20,New Mexico,2.4087009,0,35000000,0,0,0,12,2020,4,2020,3,8,27
8/27/20,New York,2.4087009,6510906190,2300000000,1450553288,0,0,13,2020,4,2020,3,8,27
8/27/20,Ohio,2.4087009,741682473.3,600000000,189016000,0,0,14,2020,4,2020,3,8,27
8/27/20,Pennsylvania,2.4087009,0,800000000,0,0,0,15,2020,4,2020,3,8,27
8/27/20,Texas,2.4087009,3695794583,1900000000,1058933071,0,0,16,2020,4,2020,3,8,27
8/27/20,Virginia,2.4087009,0,80000000,0,0,0,17,2020,4,2020,3,8,27
8/27/20,Virgin Islands,2.4087009,60339765.51,5000000,1856551,0,0,18,2020,4,2020,3,8,27
8/27/20,West Virginia,2.4087009,49937854.39,125000000,14450929.58,0,0,19,2020,4,2020,3,8,27
8/26/20,California,2.4087009,10000034280,3500000000,2746000000,0,0,1,2020,4,2020,3,8,26
8/26/20,Colorado,2.4087009,78557613.08,500000000,78557613.08,0,0,2,2020,4,2020,3,8,26
8/26/20,Connecticut,2.4087009,0,220000000,0,0,0,3,2020,4,2020,3,8,26
8/26/20,Delaware,2.4087009,0,74000000,0,0,0,4,2020,4,2020,3,8,26
8/26/20,Georgia,2.4087009,0,85000000,0,0,0,5,2020,4,2020,3,8,26
8/26/20,Hawaii,2.4087009,275990172.1,435000000,177974567.9,0,0,6,2020,4,2020,3,8,26
8/26/20,Illinois,2.4087009,1483968122,1100000000,456167872.4,0,0,7,2020,4,2020,3,8,26
8/26/20,Kentucky,2.4087009,266121714.5,325000000,92923504.87,0,0,8,2020,4,2020,3,8,26
8/26/20,Massachusetts,2.4087009,1154488411,700000000,402873225.7,0,0,9,2020,4,2020,3,8,26
8/26/20,Minnesota,2.4087009,323488677.5,400000000,292940451.6,0,0,10,2020,4,2020,3,8,26
8/26/20,New Jersey,2.4087009,30588000,600000000,30588000,0,0,11,2020,4,2020,3,8,26
8/26/20,New Mexico,2.4087009,0,35000000,0,0,0,12,2020,4,2020,3,8,26
8/26/20,New York,2.4087009,6480349072,2300000000,1419996170,0,0,13,2020,4,2020,3,8,26
8/26/20,Ohio,2.4087009,741682473.3,600000000,189016000,0,0,14,2020,4,2020,3,8,26
8/26/20,Pennsylvania,2.4087009,0,800000000,0,0,0,15,2020,4,2020,3,8,26
8/26/20,Texas,2.4087009,3638670059,1900000000,1001808547,0,0,16,2020,4,2020,3,8,26
8/26/20,Virginia,2.4087009,0,80000000,0,0,0,17,2020,4,2020,3,8,26
8/26/20,Virgin Islands,2.4087009,60339765.51,5000000,1856551,0,0,18,2020,4,2020,3,8,26
8/26/20,West Virginia,2.4087009,49937854.39,125000000,14450929.58,0,0,19,2020,4,2020,3,8,26
8/24/20,California,2.4087009,9906169999,3500000000,2626000000,0,0,1,2020,4,2020,3,8,24
8/24/20,Colorado,2.4087009,53836357.4,500000000,53836357.4,0,0,2,2020,4,2020,3,8,24
8/24/20,Connecticut,2.4087009,0,220000000,0,0,0,3,2020,4,2020,3,8,24
8/24/20,Delaware,2.4087009,0,74000000,0,0,0,4,2020,4,2020,3,8,24
8/24/20,Georgia,2.4087009,0,85000000,0,0,0,5,2020,4,2020,3,8,24
8/24/20,Hawaii,2.4087009,242374660.6,435000000,144359056.3,0,0,6,2020,4,2020,3,8,24
8/24/20,Illinois,2.4087009,1377087750,1100000000,349287500.9,0,0,7,2020,4,2020,3,8,24
8/24/20,Kentucky,2.4087009,244271025.5,325000000,71072815.87,0,0,8,2020,4,2020,3,8,24
8/24/20,Massachusetts,2.4087009,1118563104,700000000,366947918.6,0,0,9,2020,4,2020,3,8,24
8/24/20,Minnesota,2.4087009,283126798.2,400000000,245112171.4,0,0,10,2020,4,2020,3,8,24
8/24/20,New Jersey,2.4087009,0,600000000,0,0,0,11,2020,4,2020,3,8,24
8/24/20,New Mexico,2.4087009,0,35000000,0,0,0,12,2020,4,2020,3,8,24
8/24/20,New York,2.4087009,6359631244,2300000000,1299278343,0,0,13,2020,4,2020,3,8,24
8/24/20,Ohio,2.4087009,714505473.3,600000000,161839000,0,0,14,2020,4,2020,3,8,24
8/24/20,Pennsylvania,2.4087009,0,800000000,0,0,0,15,2020,4,2020,3,8,24
8/24/20,Texas,2.4087009,3492252453,1900000000,855390941.5,0,0,16,2020,4,2020,3,8,24
8/24/20,Virginia,2.4087009,0,80000000,0,0,0,17,2020,4,2020,3,8,24
8/24/20,Virgin Islands,2.4087009,60339765.51,5000000,1856551,0,0,18,2020,4,2020,3,8,24
8/24/20,West Virginia,2.4087009,47447450.33,125000000,11960525.52,0,0,19,2020,4,2020,3,8,24
8/21/20,California,2.4087009,9399808908,3500000000,2106000000,0,0,1,2020,4,2020,3,8,21
8/21/20,Colorado,2.4087009,25702425.54,500000000,25702425.54,0,0,2,2020,4,2020,3,8,21
8/21/20,Connecticut,2.4087009,0,220000000,0,0,0,3,2020,4,2020,3,8,21
8/21/20,Delaware,2.4087009,0,74000000,0,0,0,4,2020,4,2020,3,8,21
8/21/20,Georgia,2.4087009,0,85000000,0,0,0,5,2020,4,2020,3,8,21
8/21/20,Hawaii,2.4087009,230497633.6,435000000,132482029.3,0,0,6,2020,4,2020,3,8,21
8/21/20,Illinois,2.4087009,1369655266,1100000000,341855016.3,0,0,7,2020,4,2020,3,8,21
8/21/20,Kentucky,2.4087009,240306907.5,325000000,67108697.87,0,0,8,2020,4,2020,3,8,21
8/21/20,Massachusetts,2.4087009,1024742498,700000000,273127312.6,0,0,9,2020,4,2020,3,8,21
8/21/20,Minnesota,2.4087009,277828798.2,400000000,239389171.4,0,0,10,2020,4,2020,3,8,21
8/21/20,New Jersey,2.4087009,0,600000000,0,0,0,11,2020,4,2020,3,8,21
8/21/20,New Mexico,2.4087009,0,35000000,0,0,0,12,2020,4,2020,3,8,21
8/21/20,New York,2.4087009,6148488524,2300000000,1088135622,0,0,13,2020,4,2020,3,8,21
8/21/20,Ohio,2.4087009,661292473.3,600000000,108626000,0,0,14,2020,4,2020,3,8,21
8/21/20,Pennsylvania,2.4087009,0,800000000,0,0,0,15,2020,4,2020,3,8,21
8/21/20,Texas,2.4087009,3448680276,1900000000,811818763.8,0,0,16,2020,4,2020,3,8,21
8/21/20,Virginia,2.4087009,0,80000000,0,0,0,17,2020,4,2020,3,8,21
8/21/20,Virgin Islands,2.4087009,60339765.51,5000000,1856551,0,0,18,2020,4,2020,3,8,21
